sample_id,filename,direction,ssim,psnr,mse,mae,rmse
ct_017,"chaos_ct_i0103,0000b_slice_000",CT->MRI->CT,0.8286952463942766,30.193424057474424,0.0009564396993249926,0.018768921494483948,0.030926359296318612
ct_018,chaos_ct_IMG-0011-00204_slice_000,CT->MRI->CT,0.8269635901231169,24.54279165231679,0.003513345294949179,0.04518106207251549,0.05927347884972822
ct_019,chaos_ct_IMG-0008-00061_slice_000,CT->MRI->CT,0.9083931895099581,29.240731120276024,0.0011910414832875733,0.020287925377488136,0.034511468865980964
ct_020,chaos_ct_IMG-0011-00225_slice_000,CT->MRI->CT,0.8222351431391836,24.425615502848686,0.0036094285541871966,0.04427877068519592,0.06007851990676199
ct_021,chaos_ct_IMG-0001-00213_slice_000,CT->MRI->CT,0.8985998495163489,30.50210339334461,0.0008908193882353431,0.017209578305482864,0.029846597598978397
ct_022,chaos_ct_IMG-0001-00223_slice_000,CT->MRI->CT,0.8968479794559479,30.377433515067978,0.0009167620952131353,0.01713400147855282,0.030278079450538724
ct_023,chaos_ct_IMG-0010-00085_slice_000,CT->MRI->CT,0.9020862470211982,29.439400086355192,0.0011377844430748379,0.02147865667939186,0.03373106050919297
ct_024,chaos_ct_IMG-0007-00078_slice_000,CT->MRI->CT,0.9191556566290855,32.090231016445884,0.0006179835265558574,0.013807392679154873,0.0248592744575512
ct_025,chaos_ct_IMG-0008-00131_slice_000,CT->MRI->CT,0.9142645199552998,29.894991468859573,0.0010244737927516095,0.018039828166365623,0.03200740215562034
ct_026,chaos_ct_IMG-0002-00117_slice_000,CT->MRI->CT,0.8883372118391991,30.849638249963135,0.0008223111423432943,0.017111890017986298,0.028675968028007256
ct_027,chaos_ct_IMG-0003-00260_slice_000,CT->MRI->CT,0.9021115002145768,30.479188997582085,0.0008955319817644672,0.0181589238345623,0.029925440377118383
ct_028,chaos_ct_IMG-0008-00041_slice_000,CT->MRI->CT,0.9047925183910392,29.71805510248478,0.0010670738810901429,0.021756477653980255,0.032666096814436565
ct_029,chaos_ct_IMG-0009-00121_slice_000,CT->MRI->CT,0.9191285634694696,32.04767048899263,0.0006240694901882837,0.013962801545858383,0.02498138287181644
ct_030,chaos_ct_IMG-0006-00105_slice_000,CT->MRI->CT,0.9185445826833248,28.762534803367572,0.0013296781114644953,0.02186928689479828,0.036464751630368955
ct_031,chaos_ct_IMG-0003-00042_slice_000,CT->MRI->CT,0.9105273509762883,28.521288974751368,0.001405630274796084,0.021002961322665215,0.03749173608671762
ct_032,chaos_ct_IMG-0008-00088_slice_000,CT->MRI->CT,0.9112478354766667,30.40440954383744,0.0009110853127780853,0.018215715885162354,0.03018418978170667
ct_033,chaos_ct_IMG-0011-00182_slice_000,CT->MRI->CT,0.8178293126392253,23.221511334642102,0.004762652187811408,0.05264895036816597,0.06901197133694564
ct_034,chaos_ct_IMG-0011-00078_slice_000,CT->MRI->CT,0.8493701562385559,30.608430231166203,0.0008692745740910496,0.017679739743471146,0.029483462722194785
ct_035,chaos_ct_IMG-0010-00208_slice_000,CT->MRI->CT,0.9219737212862968,31.46820985842849,0.0007131469253832582,0.014698239974677563,0.026704810903342084
ct_036,chaos_ct_IMG-0002-00264_slice_000,CT->MRI->CT,0.8791672408885955,31.454514484489295,0.0007153993670174523,0.016882695257663727,0.02674695061156416
ct_037,chaos_ct_IMG-0011-00009_slice_000,CT->MRI->CT,0.7985771086225826,29.525825265715348,0.0011153661843625192,0.020435309037566185,0.033397098442267695
ct_038,chaos_ct_IMG-0004-00163_slice_000,CT->MRI->CT,0.9201004065213203,31.48906486885236,0.0007097305720499047,0.014467716217041016,0.026640768983831994
ct_039,chaos_ct_IMG-0006-00006_slice_000,CT->MRI->CT,0.9077178729641437,28.827026172310063,0.0013100786911788137,0.022959711030125618,0.03619500920263474
ct_040,chaos_ct_IMG-0010-00134_slice_000,CT->MRI->CT,0.8980999564018249,31.493437916802453,0.0007090162816600162,0.01625904068350792,0.026627359644921918
ct_041,chaos_ct_IMG-0010-00044_slice_000,CT->MRI->CT,0.9129779349091351,30.108669804524514,0.0009752883118880622,0.018779775127768517,0.031229606335784352
ct_042,chaos_ct_IMG-0005-00186_slice_000,CT->MRI->CT,0.9186112666218281,32.8853303423982,0.00051459666316819,0.01395420916378498,0.022684723123022464
ct_043,chaos_ct_IMG-0006-00166_slice_000,CT->MRI->CT,0.9200842057032287,30.545034333332932,0.0008820568289717491,0.01771901547908783,0.029699441559930873
ct_044,chaos_ct_IMG-0007-00251_slice_000,CT->MRI->CT,0.9163981264477372,29.498399916856286,0.0011224319188194688,0.016956735402345657,0.03350271509623465
ct_045,chaos_ct_IMG-0006-00221_slice_000,CT->MRI->CT,0.9101652154791355,30.765003761262996,0.0008384933524335836,0.0157373808324337,0.02895674968696562
ct_046,chaos_ct_IMG-0001-00193_slice_000,CT->MRI->CT,0.8859515100467205,30.725917379597547,0.0008460738299826283,0.01667122356593609,0.029087348280354267
ct_047,chaos_ct_IMG-0003-00190_slice_000,CT->MRI->CT,0.8965827842360735,30.339692631350328,0.0009247636210712165,0.01832653395831585,0.03040992635754346
ct_048,chaos_ct_IMG-0003-00095_slice_000,CT->MRI->CT,0.8881970422930717,30.2784826424042,0.0009378896337876325,0.016008049249649048,0.030624983816936662
ct_049,"chaos_ct_i0082,0000b_slice_000",CT->MRI->CT,0.8421653018356562,30.066920999891767,0.0009847089835107526,0.01849777065217495,0.03138007303227245
ct_050,chaos_ct_IMG-0005-00041_slice_000,CT->MRI->CT,0.8622334242967727,31.080301639458106,0.000779775949263313,0.016119690611958504,0.027924468647824136
ct_051,chaos_ct_DICOM_anon_slice_086,CT->MRI->CT,0.862122963972807,30.955301981385013,0.0008025457548896403,0.0171034075319767,0.028329238515880376
ct_052,chaos_ct_IMG-0009-00046_slice_000,CT->MRI->CT,0.845628209003687,29.872272918963922,0.0010298469997507913,0.017956547439098358,0.032091229327509276
ct_053,chaos_ct_IMG-0008-00148_slice_000,CT->MRI->CT,0.9124981142725719,29.228095054760207,0.0011945119381650343,0.020737316459417343,0.03456171202595488
ct_054,chaos_ct_IMG-0003-00117_slice_000,CT->MRI->CT,0.9007523125546351,31.385233733036195,0.0007269032769390133,0.016152776777744293,0.02696114383588006
ct_055,chaos_ct_IMG-0009-00047_slice_000,CT->MRI->CT,0.8406077798939944,30.078017925964474,0.0009821961046474913,0.018020395189523697,0.03134000805117145
ct_056,chaos_ct_IMG-0003-00077_slice_000,CT->MRI->CT,0.9024847664861083,29.01456304532994,0.0012547109711539954,0.019464856013655663,0.03542189959832752
ct_057,chaos_ct_DICOM_anon_slice_029,CT->MRI->CT,0.8484625371891968,29.085042605166258,0.001234513204287291,0.020543280988931656,0.03513564008648898
ct_058,"chaos_ct_i0110,0000b_slice_000",CT->MRI->CT,0.8206848949519991,29.91636909241699,0.0010194433347869125,0.018645327538251877,0.031928722724013134
ct_059,chaos_ct_IMG-0010-00282_slice_000,CT->MRI->CT,0.856007900998771,24.63713268269142,0.0034378484806857853,0.022449448704719543,0.05863316877575171
ct_060,chaos_ct_IMG-0009-00221_slice_000,CT->MRI->CT,0.9394842589138747,32.23126106010024,0.0005982378596188683,0.014145338907837868,0.02445890143933019
ct_061,"chaos_ct_i0061,0000b_slice_000",CT->MRI->CT,0.8481345076059102,29.25195658600556,0.0011879669033241188,0.021986983716487885,0.03446689575990444
ct_062,chaos_ct_IMG-0003-00112_slice_000,CT->MRI->CT,0.8931023838922828,31.042549407787288,0.0007865839114228318,0.015990037471055984,0.02804610331976319
ct_063,"chaos_ct_i0096,0000b_slice_000",CT->MRI->CT,0.8481626974672973,30.62243871646271,0.0008664751827933238,0.01766270026564598,0.029435950516219514
ct_064,chaos_ct_DICOM_anon_slice_136,CT->MRI->CT,0.889022614235282,31.390296117436378,0.0007260564506342126,0.016479438170790672,0.02694543469002147
ct_065,chaos_ct_IMG-0005-00010_slice_000,CT->MRI->CT,0.8138656760520707,26.196365977192926,0.0024008410177015667,0.025227002799510956,0.04899837770479311
ct_066,chaos_ct_IMG-0007-00237_slice_000,CT->MRI->CT,0.9214893520704508,29.85634533828292,0.001033630857776913,0.017082152888178825,0.032150129980715675
ct_067,chaos_ct_IMG-0003-00149_slice_000,CT->MRI->CT,0.8910560009513423,31.35656102208879,0.0007317182681226634,0.015870222821831703,0.027050291460955896
ct_068,chaos_ct_IMG-0004-00027_slice_000,CT->MRI->CT,0.8885796091456414,28.972045883471637,0.0012670548384177201,0.02143148146569729,0.0355957137646897
ct_069,chaos_ct_IMG-0010-00123_slice_000,CT->MRI->CT,0.8950090380622856,31.722687589293066,0.000672560320041713,0.014971333555877209,0.02593376794917609
ct_070,chaos_ct_IMG-0007-00120_slice_000,CT->MRI->CT,0.9170736434213519,30.923679635929613,0.0008084106688593134,0.01607655920088291,0.02843256352950457
ct_071,chaos_ct_IMG-0003-00052_slice_000,CT->MRI->CT,0.8999180962996557,27.866803442530962,0.00163425437302146,0.02278660051524639,0.04042591214829246
ct_072,chaos_ct_IMG-0001-00239_slice_000,CT->MRI->CT,0.9056899765251875,30.92951511246193,0.000807325162653095,0.01516253687441349,0.028413467980045924
ct_073,chaos_ct_IMG-0011-00051_slice_000,CT->MRI->CT,0.8287991760961413,31.402273258185723,0.0007240568626850474,0.016269482672214508,0.02690830471592455
ct_074,chaos_ct_IMG-0008-00218_slice_000,CT->MRI->CT,0.9187836164503693,31.662171691195855,0.0006819975757154454,0.015978043898940086,0.02611508329903325
ct_075,chaos_ct_IMG-0008-00240_slice_000,CT->MRI->CT,0.9040337437167167,31.32468342899613,0.000737108903582429,0.016077231615781784,0.027149749604414936
ct_076,chaos_ct_IMG-0007-00068_slice_000,CT->MRI->CT,0.9123518071000576,31.917407553894108,0.0006430714732069175,0.01466783694922924,0.025358853941117244
ct_077,chaos_ct_IMG-0003-00170_slice_000,CT->MRI->CT,0.9005489918453693,31.56226709751617,0.0006978680089675456,0.015237877145409584,0.026417191542015696
ct_078,chaos_ct_IMG-0012-00065_slice_000,CT->MRI->CT,0.9074431975880963,28.35074357421528,0.0014619268502595582,0.020591385662555695,0.03823515202349218
ct_079,chaos_ct_IMG-0007-00069_slice_000,CT->MRI->CT,0.9140108289160729,31.65265519541103,0.0006834936442566034,0.015845824033021927,0.026143711371123333
ct_080,chaos_ct_IMG-0012-00159_slice_000,CT->MRI->CT,0.9028897612673045,30.788929574673432,0.0008338866911311507,0.016310375183820724,0.028877096307128088
ct_081,chaos_ct_IMG-0006-00039_slice_000,CT->MRI->CT,0.9037756448230818,28.563592635557427,0.001392004811555155,0.02366636134684086,0.03730958069390696
ct_082,chaos_ct_IMG-0002-00220_slice_000,CT->MRI->CT,0.8828542475354672,31.578878502140178,0.0006952038199699272,0.016849879175424576,0.026366718035620722
ct_083,chaos_ct_IMG-0001-00084_slice_000,CT->MRI->CT,0.8991767409705966,28.118804570932777,0.0015421248763036618,0.022227231413125992,0.03926989783923128
ct_084,chaos_ct_IMG-0001-00095_slice_000,CT->MRI->CT,0.8930479993834511,29.84873574745652,0.0010354435455068123,0.019005635753273964,0.03217830861786884
ct_085,chaos_ct_IMG-0010-00082_slice_000,CT->MRI->CT,0.9043556836290472,29.25003987037166,0.0011884913164515037,0.021582428365945816,0.034474502410499035
ct_086,chaos_ct_IMG-0006-00137_slice_000,CT->MRI->CT,0.9156904936249256,30.505207511226367,0.0008901829029638774,0.01751874014735222,0.0298359330835132
ct_087,chaos_ct_IMG-0005-00108_slice_000,CT->MRI->CT,0.9049773920077682,32.31601145644592,0.0005866767187795116,0.015355560928583145,0.02422141033836617
ct_088,chaos_ct_IMG-0006-00106_slice_000,CT->MRI->CT,0.9172509352524281,28.890395849248417,0.00129110158736447,0.021682357415556908,0.03593190208386511
ct_089,chaos_ct_IMG-0006-00055_slice_000,CT->MRI->CT,0.9170839081351757,28.95098546725481,0.0012732141403873473,0.02338765189051628,0.035682126343413834
ct_090,chaos_ct_IMG-0007-00044_slice_000,CT->MRI->CT,0.9151578764281273,30.97184635488643,0.0007994942866046677,0.0177176371216774,0.02827532999992516
ct_091,chaos_ct_IMG-0011-00075_slice_000,CT->MRI->CT,0.8416857430392504,30.478819888449046,0.0008956080967266271,0.01799829490482807,0.029926712093489776
ct_092,"chaos_ct_i0041,0000b_slice_000",CT->MRI->CT,0.858542504490111,28.80646186237628,0.0013162967644227423,0.022666804492473602,0.036280804351926134
ct_093,chaos_ct_IMG-0010-00141_slice_000,CT->MRI->CT,0.9136415728831291,31.027810062788713,0.0007892580019648517,0.01731497049331665,0.028093735991584524
ct_094,chaos_ct_IMG-0010-00059_slice_000,CT->MRI->CT,0.9148829232516996,23.406274205215833,0.004564283160421617,0.033140067011117935,0.0675594786867218
ct_095,chaos_ct_IMG-0010-00029_slice_000,CT->MRI->CT,0.9034236291520595,29.584634901850514,0.0011003643456882137,0.020956089720129967,0.033171740166717416
ct_096,chaos_ct_IMG-0001-00101_slice_000,CT->MRI->CT,0.8906636524848659,29.15478287408765,0.0012148473553545277,0.021678028628230095,0.0348546604538694
ct_097,"chaos_ct_i0068,0000b_slice_000",CT->MRI->CT,0.8593439508068561,29.79801532560731,0.001047607182763668,0.01990034617483616,0.03236676046136944
ct_098,chaos_ct_IMG-0006-00021_slice_000,CT->MRI->CT,0.9020618337228298,28.819449326162875,0.0013123662930207445,0.023614799603819847,0.036226596486845744
ct_099,chaos_ct_IMG-0011-00071_slice_000,CT->MRI->CT,0.846996678786993,31.101371336848604,0.000776002045997365,0.01700109802186489,0.02785681327785655
ct_100,chaos_ct_IMG-0005-00046_slice_000,CT->MRI->CT,0.8604114806822538,30.91300792191326,0.0008103995809984852,0.0166636910289526,0.02846751799856259
ct_101,chaos_ct_IMG-0012-00131_slice_000,CT->MRI->CT,0.9082597476840615,31.16151537625138,0.0007653295152072157,0.01650935970246792,0.02766458955428791
ct_102,chaos_ct_IMG-0001-00145_slice_000,CT->MRI->CT,0.8906885575294494,31.048314338583175,0.0007855404734644596,0.016537565737962723,0.028027494955212454
ct_103,chaos_ct_IMG-0003-00193_slice_000,CT->MRI->CT,0.9002037753081322,30.18548836249447,0.0009581889622633677,0.018314527347683907,0.03095462747737998
ct_104,chaos_ct_IMG-0002-00225_slice_000,CT->MRI->CT,0.8777727888457775,30.780526958797903,0.0008355016350298876,0.01795138046145439,0.028905045148380024
ct_105,chaos_ct_IMG-0008-00076_slice_000,CT->MRI->CT,0.9088745462494493,29.63973891215559,0.0010864909389877286,0.02167593687772751,0.03296196200149088
ct_106,chaos_ct_IMG-0006-00209_slice_000,CT->MRI->CT,0.913596061186552,30.58336159062357,0.0008743067693427228,0.017007529735565186,0.02956867885690402
ct_107,chaos_ct_IMG-0002-00015_slice_000,CT->MRI->CT,0.8927161846174002,29.577389103398023,0.001102201733319163,0.020383836701512337,0.03319942368956369
ct_108,chaos_ct_IMG-0006-00100_slice_000,CT->MRI->CT,0.9172836901546418,27.9500337299322,0.0016032329389664788,0.025611551478505135,0.040040391343822784
ct_109,chaos_ct_IMG-0002-00192_slice_000,CT->MRI->CT,0.8911897394018173,31.55020510003126,0.0006998089460253721,0.016053011640906334,0.026453902283507667
ct_110,chaos_ct_IMG-0007-00026_slice_000,CT->MRI->CT,0.9176287221107781,29.872288732255395,0.0010298432499354457,0.021601980552077293,0.03209117090315412
ct_111,chaos_ct_IMG-0003-00198_slice_000,CT->MRI->CT,0.8971779430241287,30.692589859714808,0.0008525915303112918,0.01694440469145775,0.02919917002778147
ct_112,chaos_ct_IMG-0001-00006_slice_000,CT->MRI->CT,0.903588417560488,29.32872727381,0.0011671516077700096,0.01914093643426895,0.03416360062654417
ct_113,chaos_ct_IMG-0006-00187_slice_000,CT->MRI->CT,0.9129089397538901,30.768681799749224,0.0008377835333145572,0.016030699014663696,0.028944490551995508
ct_114,chaos_ct_IMG-0012-00161_slice_000,CT->MRI->CT,0.9051348784449696,30.763905068774417,0.0008387055040786607,0.016182661056518555,0.0289604127055997
ct_115,chaos_ct_IMG-0008-00134_slice_000,CT->MRI->CT,0.9136302044929266,31.88933920666942,0.0006472410881161489,0.01616174727678299,0.025440933318495784
ct_116,chaos_ct_IMG-0001-00099_slice_000,CT->MRI->CT,0.8895396978506669,29.2332002394241,0.0011931085997785456,0.02162647806107998,0.03454140413733271
ct_117,"chaos_ct_i0027,0000b_slice_000",CT->MRI->CT,0.8522199732648135,29.008095731431133,0.0012565808209893821,0.022727783769369125,0.0354482837523819
ct_118,chaos_ct_IMG-0010-00054_slice_000,CT->MRI->CT,0.9211221260063798,27.91542950368934,0.0016160583950713952,0.02482168935239315,0.04020022879376926
ct_119,chaos_ct_IMG-0008-00094_slice_000,CT->MRI->CT,0.9089151550456658,29.12359327989396,0.0012236033913552442,0.02216942235827446,0.0349800427580534
ct_120,chaos_ct_DICOM_anon_slice_060,CT->MRI->CT,0.8532305987142325,29.392720890181707,0.0011500796289640421,0.020773746073246002,0.033912823960325716
ct_121,chaos_ct_IMG-0001-00080_slice_000,CT->MRI->CT,0.8965920434069633,28.247232608525405,0.001497189384382696,0.023004522547125816,0.038693531557389485
ct_122,chaos_ct_IMG-0011-00175_slice_000,CT->MRI->CT,0.8276700711455643,24.13695041417485,0.003857491329605017,0.048064082860946655,0.06210870574730259
ct_123,chaos_ct_IMG-0003-00143_slice_000,CT->MRI->CT,0.890108939601779,31.753649618972418,0.0006677825067904316,0.015040161088109016,0.025841488091641156
ct_124,chaos_ct_IMG-0002-00122_slice_000,CT->MRI->CT,0.8874383928972482,30.83074797715833,0.0008258956948765594,0.01793934404850006,0.028738401049407034
ct_125,chaos_ct_IMG-0006-00036_slice_000,CT->MRI->CT,0.9050737395861149,28.722798605066377,0.0013418999585993812,0.023127932101488113,0.03663195269978631
ct_126,chaos_ct_IMG-0007-00121_slice_000,CT->MRI->CT,0.9145254228115529,30.586931023733595,0.0008735884785194067,0.016502223908901215,0.02955653021786229
ct_127,chaos_ct_IMG-0007-00103_slice_000,CT->MRI->CT,0.9204856623601914,31.938229135694147,0.000639995744758346,0.014535291120409966,0.02529813717960961
ct_128,chaos_ct_IMG-0003-00050_slice_000,CT->MRI->CT,0.9047421487322599,28.272469413816825,0.0014885144624404104,0.021514836698770523,0.038581270876429284
ct_129,chaos_ct_IMG-0006-00014_slice_000,CT->MRI->CT,0.9023677653212547,29.03217174461854,0.0012496339786338307,0.02221824787557125,0.035350162356541315
ct_130,"chaos_ct_i0060,0000b_slice_000",CT->MRI->CT,0.8532305987142325,29.392720890181707,0.0011500796289640421,0.020773746073246002,0.033912823960325716
ct_131,chaos_ct_IMG-0002-00115_slice_000,CT->MRI->CT,0.8917196822750568,30.622314041688487,0.0008665000574239944,0.017489321529865265,0.029436373034461876
ct_132,chaos_ct_IMG-0005-00209_slice_000,CT->MRI->CT,0.9152819650182724,32.6856881947934,0.0005388044581950075,0.014322280883789062,0.023212161859572828
ct_133,chaos_ct_DICOM_anon_slice_008,CT->MRI->CT,0.8090882721318007,27.93984742924147,0.0016069977070003651,0.024943241849541664,0.04008737590564348
ct_134,chaos_ct_IMG-0005-00256_slice_000,CT->MRI->CT,0.9022598523049354,29.92093249041567,0.0010183727058503955,0.021625131368637085,0.03191195239797145
ct_135,chaos_ct_IMG-0003-00261_slice_000,CT->MRI->CT,0.9027499129223824,30.38720345873,0.0009147020536108934,0.018391435965895653,0.030244041621630094
ct_136,chaos_ct_IMG-0012-00063_slice_000,CT->MRI->CT,0.906160947970748,29.650118762933406,0.001083897273170319,0.019374575465917587,0.032922595176722004
ct_137,chaos_ct_IMG-0012-00067_slice_000,CT->MRI->CT,0.9061675173165016,25.912623664504718,0.002562935245533427,0.023601703345775604,0.0506254406947083
ct_138,chaos_ct_IMG-0006-00235_slice_000,CT->MRI->CT,0.9172989743208885,29.722104461477098,0.0010660794057769268,0.018440894782543182,0.032650871439778247
ct_139,chaos_ct_IMG-0004-00055_slice_000,CT->MRI->CT,0.9020529400501252,30.022459174215825,0.0009948419327760008,0.019697383046150208,0.031541114957718296
ct_140,chaos_ct_IMG-0006-00104_slice_000,CT->MRI->CT,0.917891210166037,28.75686284842175,0.0013314158267023605,0.021680645644664764,0.03648857117923858
ct_141,chaos_ct_IMG-0010-00236_slice_000,CT->MRI->CT,0.9257160445313454,31.905932769739493,0.0006447728218688883,0.014066046103835106,0.025392377239417507
ct_142,chaos_ct_IMG-0011-00081_slice_000,CT->MRI->CT,0.8552791701794863,30.389632894728486,0.0009141905139171844,0.01786188781261444,0.030235583571632686
ct_143,chaos_ct_IMG-0012-00060_slice_000,CT->MRI->CT,0.8729301559749169,24.468791004957367,0.003573723101083906,0.0334809273481369,0.059780624796700696
ct_144,chaos_ct_IMG-0008-00156_slice_000,CT->MRI->CT,0.9200580781864524,31.82550987490506,0.0006568239988181362,0.017073839902877808,0.025628577775954252
ct_145,chaos_ct_IMG-0010-00094_slice_000,CT->MRI->CT,0.9142752946100235,31.02364604531462,0.000790015105795008,0.018399521708488464,0.028107207363859684
ct_146,chaos_ct_IMG-0011-00031_slice_000,CT->MRI->CT,0.8293628861166388,29.750756612428496,0.0010590692018277099,0.01968459039926529,0.032543343433453636
ct_147,chaos_ct_IMG-0007-00125_slice_000,CT->MRI->CT,0.9289563898898047,29.926159208771644,0.001017147835199829,0.019180720672011375,0.03189275521493602
ct_148,chaos_ct_IMG-0002-00075_slice_000,CT->MRI->CT,0.8941528883243799,30.014399162666926,0.000996689960568426,0.018539108335971832,0.031570396902294816
ct_149,chaos_ct_IMG-0002-00218_slice_000,CT->MRI->CT,0.8917564513466358,31.768358798799873,0.0006655246107973374,0.01654522307217121,0.025797763678220974
